5.11473;4.74318;4.67;1.11;0;0;1.08005;3.76;4.13042;4.87
4.59652;3.73289;0.86;3.72;0;0;0;2.33;4.29913;6.05
7.74391;7.55239;0.64;7.55;1;0;2.69824;-0.65;2.51155;6.9
7.65172;7.33883;0.91;7.33;0;0;3.14015;-0.06;3.8787;7.27
8.74417;8.64005;0.43;8.64;1;0;2.57495;-0.32;3.164;8.32
3.44325;3.41775;0.29;3.41;0;0;0;1.99;3.56925;5.4
11.451;10.7719;9.22;5.63;0;0;1.8529;-1.67;2.06675;3.96
12.0661;11.6741;9.77;6.39;0;0;2.97401;1.41;4.88288;7.8
14.0475;12.2703;12.13;3.89;0;0;1.42911;4.35;5.24567;8.24
9.26203;8.68002;1.05;8.68;3;0;2.02343;-0.92;2.08;7.76
8.60212;8.5012;0.84;8.48;0;0;2.95432;-1.29;2.47309;7.19
13.8547;12.6052;11.99;3.89;0;1;2.06444;2.92;4.7089;6.81
9.20334;9.19014;0.15;9.19;1;0;3.36543;-1.53;3.12262;7.66
3.473;2.31277;1.21;2.28;0;0;0.569952;3.71;5.39196;5.99
1.03084;0.522015;0.32;0.56;0;1;0;4.36;4.61618;4.92
9.41911;9.39479;0.44;9.39;0;0;3.02429;-1.74;2.79754;7.65
10.0367;9.72105;9.3;2.83;0;0;1.88375;1.89;3.70083;4.72
6.03804;5.78157;4.99;2.92;0;0;1.85484;2.39;4.12191;5.31
8.97294;8.93085;0.45;8.92;0;0;2.0614;-0.96;2.28702;7.96
10.6881;9.46482;1.63;9.42;0;0;3.0186;-1.81;1.98595;7.61
10.9337;9.83627;9.83;1.69;0;1;1.78075;1.06;2.21756;2.75
9.76638;9.41363;8.86;3.29;1;0;1.87809;1.15;3.112;4.44
7.7927;6.63031;0.83;6.73;0;0;1.31418;-0.92;4.25605;5.81
9.67948;9.54052;0.19;9.54;0;0;1.3456;-1.94;5.59882;7.6
8.80496;8.40627;0.8;8.37;1;0;2.99632;-1.37;3.25302;7
12.8317;10.8073;9.77;4.62;0;0;1.68948;1;3.17883;5.62
8.46436;7.08102;0.2;7.74;0;1;1.27614;-0.96;3.04429;6.78
1.34729;1.27012;0.16;1.26;0;0;0.481589;-1.13;-0.259167;0.13
4.69011;1.65424;1.57;1.81;1;2;1.05662;-2.04;-0.517763;-0.23
4.10251;3.23155;0.43;3.24;0;0;0.936581;4.42;6.40721;7.66
8.06737;5.69807;1.13;5.62;0;0;1.00712;-0.72;3.28362;4.9
4.96734;4.62973;0.33;4.62;0;1;1.34646;0.12;2.3425;4.74
3.40641;1.77341;0.44;1.87;0;1;0.500996;0.6;1.80365;2.47
15.6088;14.1691;10.96;8.98;0;0;1.71691;-1.49;2.48337;7.49
5.20824;2.75656;1.11;3.59;1;0;2.45736;4.41;5.588;8
6.66039;6.48309;0.36;6.48;0;0;2.7846;1.47;4.09508;7.95
12.4439;11.1512;11.14;2.42;0;1;1.65719;3.76;4.48617;6.18
6.98019;6.39447;0.78;6.38;0;0;2.05996;0.8;4.42622;7.18
1.48738;1.21396;0.24;1.19;0;0;0.591418;-1.7;-1.22017;-0.51
9.2041;9.19001;0.13;9.19;0;0;0;-1.3;3.241;7.89
12.2251;11.2512;9.93;5.42;0;0;1.82439;-1.38;2.5867;4.04
3.87474;1.19553;0.82;1.3;1;0;0;1.24;1.97804;2.54
6.32109;6.27873;6.25;0.6;0;0;1.57316;1.48;1.67814;2.08
11.6836;10.92;9.64;5.13;0;0;1.65342;2.32;4.32008;7.45
9.76382;9.19582;8.16;4.25;0;0;1.79509;2.66;4.04927;6.91
9.81618;9.65777;8.9;3.75;0;0;1.73188;-1.68;0.579155;2.07
11.0944;8.88028;2.1;8.89;3;1;3.00735;-1.9;3.53351;6.99
12.0085;11.1346;8.84;6.85;0;0;1.66418;-1.53;2.82396;5.32
8.58976;8.27372;7.76;2.87;0;0;1.71041;-1.66;0.00912009;1.21
14.5896;9.37915;8.95;3.19;0;0;1.45789;2.95;4.22414;6.14
6.78289;6.38074;6.45;0.56;0;0;1.26604;4.31;4.53733;4.87
11.6663;11.3285;9.25;6.54;0;0;1.68157;-1.52;2.19272;5.02
6.98141;5.79346;5.51;2.81;0;1;1.6927;-1.43;-0.0772094;1.38
8.73134;8.72057;0.12;8.72;0;0;3.61938;-1.05;2.81867;7.67
7.69861;7.68016;0.14;7.68;0;0;2.24509;-0.53;2.8;7.15
8.58751;8.35853;0.79;8.33;0;0;2.52157;-0.75;4.46222;7.58
4.77306;4.61027;0.5;4.61;0;0;0;1.13;3.31609;5.74
10.6895;9.37965;9.28;2.65;0;0;1.70525;3.56;4.39865;6.21
6.06626;5.9525;0.82;5.91;0;0;2.2084;0.78;3.01623;6.69
7.43813;7.34392;0.45;7.34;0;0;2.50246;-0.07;2.65564;7.27
7.45534;5.46674;0.92;5.63;0;1;1.67788;-0.64;3.72408;4.99
9.79792;9.69297;0.45;9.69;0;0;2.84035;-1.87;3.74513;7.82
12.8093;12.0409;11.42;4.02;0;0;2.02947;2.12;4.60402;6.14
11.5254;10.2919;9.97;3.44;0;0;1.60327;1.46;3.61553;4.9
7.41542;7.21624;0.76;7.21;0;0;2.9886;-0.11;3.40479;7.1
8.2665;7.98457;0.89;7.98;0;0;3.83068;-0.58;3.2904;7.4
7.99311;7.83486;1.15;7.75;1;0;3.36792;-0.39;3.55109;7.36
8.73327;8.15186;1.02;8.12;1;0;3.079;-0.93;2.92339;7.19
9.58193;8.51143;1.58;8.38;1;0;3.2643;-1.04;2.94848;7.34
5.70914;5.6964;0.28;5.69;0;0;3.16554;1.19;3.95523;6.88
11.1103;10.4009;9.85;3.34;0;0;3.23826;1.03;1.92631;4.37
6.71625;6.5798;5.17;4.07;0;0;2.013;-1.37;0.952619;2.7
3.26814;1.36341;0.5;2.04;0;0;0;2.66;3.36615;4.7
3.51236;2.98931;1.06;2.92;0;0;0;2.19;3.56074;5.11
4.0144;2.85351;1.38;2.99;1;0;0;3.68;4.37193;6.67
1.78199;1.09041;0.27;1.14;1;2;0;5.26;5.48776;6.4
3.98007;3.1992;0.36;3.43;0;0;0;1.99;4.36889;5.42
5.52093;5.45092;0.43;5.45;0;0;0;1.28;3.94339;6.73
1.05807;0.604069;0.11;0.68;0;0;0;4.35;4.89711;5.03
2.12206;0.357771;0.61;0.55;1;0;0;4.23;4.65431;4.78
13.7716;11.5403;10.14;6.2;0;0;1.86042;-1.39;3.3657;4.81
7.56611;7.28575;3.5;6.39;0;0;3.0764;-1.33;2.15989;5.06
9.58678;9.54;8.1;5.04;0;0;2.03944;1.84;4.41242;6.88
11.5898;11.1383;10.47;3.8;0;0;2.85306;2.24;4.80248;6.04
2.63248;2.56008;0.21;2.56;1;0;1.63272;-1.43;0.0495122;1.13
4.76462;1.02694;1.17;0.95;0;0;1.1015;3.86;4.25954;4.81
12.0542;8.06598;7.94;4.28;1;1;2.40407;3.55;5.25557;7.83
13.398;12.013;10.47;6.07;1;0;1.49591;0.54;3.58372;6.61
1.99452;1.27224;0.45;1.39;0;0;0;2.34;3.45361;3.73
11.29;10.9081;10.54;2.81;0;0;1.49305;3.25;4.13881;6.06
5.16669;4.68095;0.8;4.71;0;0;0;2.03;4.13062;6.74
15.2375;13.9082;11.37;8.01;0;0;1.37937;-1.67;3.38526;6.34
9.32376;9.30065;0.32;9.3;0;0;3.76889;-1.71;2.448;7.59
3.64498;2.99282;1.15;2.89;0;0;0;3.23;4.67031;6.12
11.548;10.8421;9.37;5.59;0;0;0.986713;-1.53;1.62886;4.06
4.702;4.02204;0.92;4.01;1;1;0;1.44;3.26289;5.45
8.75611;8.58662;8.3;2.24;0;0;1.7067;-1.72;-0.1464;0.52
14.489;13.023;10.73;7.38;0;0;1.71683;-1.51;3.76547;5.87
15.2323;13.5408;10.57;8.55;2;0;1.4885;-1.73;2.19186;6.82
3.1349;2.69067;0.66;2.69;0;0;0;1.55;3.17025;4.24
11.8739;10.8085;10.03;4.15;0;1;1.01241;-1.32;1.5163;2.83
7.85636;7.5803;6.79;3.37;0;0;1.43071;-1.44;0.711643;1.93
1.29619;0.655516;0.650001;0.24;0;0;0;5.64;5.7818;5.88
11.7469;11.1615;10.41;4.3;1;0;2.01793;1.28;4.08755;5.58
9.77289;9.43076;9.49;0.56;0;0;1.7164;0.27;0.613614;0.83
3.70102;3.6844;0.18;3.68;0;0;0;2.47;4.37362;6.15
3.68971;3.66087;0.22;3.66;0;0;0;1.5;3.58878;5.16
1.60397;1.32185;0.139999;1.32;1;0;0;-0.81;0.159324;0.51
13.5287;11.7439;10.99;5.31;0;0;1.63834;0.39;1.5495;5.7
10.9684;10.3864;10.04;2.66;0;0;1.80696;0.57;2.23922;3.23
7.97906;7.64147;0.17;7.64;0;0;1.36514;-0.89;1.56262;6.75
9.6508;9.16887;1.31;9.09;1;0;3.74839;-1.61;2.57085;7.48
0.832673;0.0921955;0.09;0.28;0;0;0.446624;-1.44;-1.31178;-1.16
